ID,GRUPO_INSTITUCION,NOMBRE,MUNICIPIO,LOCALIDAD,LATITUD,LONGITUD,CONECTIVIDAD,DISTANCIA_TORRE_ESTATAL_CERCANA,TORRE_CERCANA_COORD,PROVEEDOR_PUBLICO,IPC,,,,
1454,ESCUELAS,JOSE MARIA GONZALEZ HERMOSILLO,HERMOSILLO,HERMOSILLO,29.036196,-110.977442,CONECTADA,3.76,"29.064011, -110.955496",0,NIVEL 2 (MEDIO),,,,
1455,ESCUELAS,ARQ. GUSTAVO F. AGUILAR BELTRAN,HERMOSILLO,HERMOSILLO,29.052368,-110.984071,CONECTADA,2.95,"29.06763827, -110.9592655",0,NIVEL 2 (MEDIO),,,,
1449,ESCUELAS,TELESECUNDARIA 356,GUAYMAS,PITAHAYA (BELEM),27.773333,-110.440556,CONECTADA,9.97,"27.690069, -110.478103",0,NIVEL 2 (MEDIO),,,,
1459,ESCUELAS,PROF. RUBEN A GUTIERREZ CARRANZA,HERMOSILLO,HERMOSILLO,29.105261,-110.968414,CONECTADA,1.66,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
1460,ESCUELAS,JOSE VASCONCELOS,HERMOSILLO,HERMOSILLO,29.078743,-110.977957,CONECTADA,1.44,"29.09152931, -110.9754964",0,NIVEL 2 (MEDIO),,,,
1461,ESCUELAS,JESUS LEON GONZALEZ,HERMOSILLO,HERMOSILLO,29.137891,-110.985108,CONECTADA,0.65,"29.14361389, -110.9862722",0,NIVEL 2 (MEDIO),,,,
1466,ESCUELAS,HERIBERTO HUERTA LUNA,HERMOSILLO,HERMOSILLO,29.047753,-110.939835,CONECTADA,0.4,"29.051335, -110.939713",0,NIVEL 2 (MEDIO),,,,
1468,ESCUELAS,SECUNDARIA GENERAL NUM. 15,HERMOSILLO,HERMOSILLO,29.098889,-110.954167,CONECTADA,2.22,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
1469,ESCUELAS,JUAN AGUILAR PEREZ,HERMOSILLO,HERMOSILLO,29.178205,-111.004555,CONECTADA,2.94,"29.151882, -111.006934",0,NIVEL 2 (MEDIO),,,,
1470,ESCUELAS,ESCUELA SECUNDARIA TECNICA NUM. 45,NAVOJOA,NAVOJOA,26.841667,-109.484722,CONECTADA,5.46,"26.878814, -109.448692",0,NIVEL 2 (MEDIO),,,,
1471,ESCUELAS,PRIMEROS PASOS,HERMOSILLO,HERMOSILLO,29.074783,-110.934124,CONECTADA,1.18,"29.06939286, -110.944628",1,NIVEL 1 (BAJO),,,,
1472,ESCUELAS,LEONA VICARIO,HERMOSILLO,EL TRIUNFO,28.845,-111.428056,CONECTADA,4.25,"28.854599, -111.385835",0,NIVEL 2 (MEDIO),,,,
1473,ESCUELAS,FRANCISCO EUSEBIO KINO,HERMOSILLO,BAHIA DE KINO,28.822572,-111.93981,SIN CONEXION,1.94,"28.832808, -111.955989",0,NIVEL 3 (ALTO),,,,
1475,ESCUELAS,CAMARA JUNIOR,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.443878,-114.736721,SIN CONEXION,0.7,"32.44666667, -114.73",0,NIVEL 3 (ALTO),,,,
1476,ESCUELAS,NETZAHUALCOYOTL,HERMOSILLO,HERMOSILLO,29.059469,-110.959559,CONECTADA,0.64,"29.064011, -110.955496",1,NIVEL 1 (BAJO),,,,
1477,ESCUELAS,JOSE MARIA PINO SUAREZ,HERMOSILLO,EL TAZAJAL,29.143611,-110.882222,CONECTADA,10.11,"29.14361389, -110.9862722",1,NIVEL 1 (BAJO),,,,
1479,ESCUELAS,CRISTOBAL COLON,HERMOSILLO,HERMOSILLO,29.107881,-110.987435,CONECTADA,0.47,"29.11026111, -110.9913861",1,NIVEL 1 (BAJO),,,,
1480,ESCUELAS,PROFA. EVA S DE LOPEZ MATEOS,HERMOSILLO,HERMOSILLO,29.106097,-110.978589,CONECTADA,1.33,"29.11026111, -110.9913861",1,NIVEL 1 (BAJO),,,,
1481,ESCUELAS,BENITO JUAREZ,HERMOSILLO,HERMOSILLO,29.091533,-110.965939,CONECTADA,0.92,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
1482,ESCUELAS,ROSAURA ZAPATA,HERMOSILLO,HERMOSILLO,29.096857,-110.986272,CONECTADA,1.2,"29.09152931, -110.9754964",1,NIVEL 1 (BAJO),,,,
1484,ESCUELAS,ALEYA,HERMOSILLO,HERMOSILLO,29.037333,-110.980627,CONECTADA,3.84,"29.064011, -110.955496",1,NIVEL 1 (BAJO),,,,
1485,ESCUELAS,JUAN JACOBO ROUSSEAU,HERMOSILLO,HERMOSILLO,29.120711,-110.996922,CONECTADA,1.28,"29.11026111, -110.9913861",1,NIVEL 1 (BAJO),,,,
1487,ESCUELAS,GREGORIO TORRES QUINTERO,HERMOSILLO,MIGUEL ALEMAN (LA DOCE),28.841745,-111.48117,SIN CONEXION,0.77,"28.84228, -111.48905",0,NIVEL 3 (ALTO),,,,
1488,ESCUELAS,SIARY,HERMOSILLO,HERMOSILLO,29.036372,-110.965317,CONECTADA,2.91,"29.037639, -110.935456",1,NIVEL 1 (BAJO),,,,
1489,ESCUELAS,EMILIANO ZAPATA,HERMOSILLO,SAN PEDRO O EL SAUCITO (SAN PEDRO EL SAUCITO),29.182222,-110.881667,CONECTADA,9.37,"29.196339, -110.7865361",0,NIVEL 2 (MEDIO),,,,
1490,ESCUELAS,NARCIZO MENDOZA,HERMOSILLO,HERMOSILLO,29.119686,-110.96164,CONECTADA,3.07,"29.11026111, -110.9913861",1,NIVEL 1 (BAJO),,,,
1491,ESCUELAS,MIGUEL DE CERVANTES SAAVEDRA,HERMOSILLO,HERMOSILLO,29.099756,-110.925813,CONECTADA,3.84,"29.06939286, -110.944628",1,NIVEL 1 (BAJO),,,,
1492,ESCUELAS,GUSTAVO ADOLFO BECQUER,HERMOSILLO,HERMOSILLO,29.103439,-110.958728,CONECTADA,2.09,"29.09162451, -110.9754325",1,NIVEL 1 (BAJO),,,,
1494,ESCUELAS,EL SABER,HUATABAMPO,CITAVARO,26.879444,-109.710833,CONECTADA,8.01,"26.842562, -109.641426",0,NIVEL 2 (MEDIO),,,,
1909,ESCUELAS,TELESECUNDARIA VILLAS DEL PAPA FRANCISCO,HERMOSILLO,EL AZAHAR,28.51065,-111.7030056,SIN CONEXION,27.86,"28.75333, -111.632058",0,NIVEL 3 (ALTO),,,,
1496,ESCUELAS,DULCE INFANCIA,HERMOSILLO,HERMOSILLO,29.132067,-110.988183,CONECTADA,1.3,"29.14361389, -110.9862722",1,NIVEL 1 (BAJO),,,,
1497,ESCUELAS,PILTZINTLI,HERMOSILLO,HERMOSILLO,29.138636,-110.978924,CONECTADA,0.9,"29.14361389, -110.9862722",0,NIVEL 2 (MEDIO),,,,
1498,ESCUELAS,JOSE CLEMENTE OROZCO,HERMOSILLO,SAN ENRIQUE,29.010833,-111.43,SIN CONEXION,17.6,"28.857243, -111.386448",0,NIVEL 3 (ALTO),,,,
1499,ESCUELAS,ISAURA RIVERA DE HOYOS,HERMOSILLO,HERMOSILLO,29.087654,-110.92351,CONECTADA,2.89,"29.06939286, -110.944628",0,NIVEL 2 (MEDIO),,,,
1501,ESCUELAS,FACUNDO BERNAL,HERMOSILLO,HERMOSILLO,29.073786,-110.955292,CONECTADA,0.3,"29.07489666, -110.9580838",1,NIVEL 1 (BAJO),,,,
1502,ESCUELAS,JOSE MARIA MORELOS Y PAVON,HERMOSILLO,HERMOSILLO,29.118717,-110.956406,CONECTADA,3.53,"29.11026111, -110.9913861",1,NIVEL 1 (BAJO),,,,
1504,ESCUELAS,JESUS GARCIA CORONA,HERMOSILLO,PLAN DE AYALA,28.568666,-111.55446,SIN CONEXION,21.89,"28.75333, -111.632058",0,NIVEL 3 (ALTO),,,,
1505,ESCUELAS,NIÑOS HEROES DE CHAPULTEPEC,HERMOSILLO,HERMOSILLO,29.094775,-110.919018,CONECTADA,3.76,"29.06939286, -110.944628",1,NIVEL 1 (BAJO),,,,
1506,ESCUELAS,SIMON BOLIVAR,HERMOSILLO,HERMOSILLO,29.074514,-110.944664,CONECTADA,0.57,"29.06939286, -110.944628",1,NIVEL 1 (BAJO),,,,
1507,ESCUELAS,ADRIANA VALENZUELA SALCIDO,HERMOSILLO,HERMOSILLO,29.16903,-111.002048,CONECTADA,1.96,"29.151882, -111.006934",1,NIVEL 1 (BAJO),,,,
1508,ESCUELAS,PROF. ALFREDO EGUIARTE FLORES,HERMOSILLO,HERMOSILLO,29.089681,-110.972593,CONECTADA,0.35,"29.09152931, -110.9754964",0,NIVEL 2 (MEDIO),,,,
1509,ESCUELAS,RODOLFO CAMPODONICO,HERMOSILLO,HERMOSILLO,29.10597,-111.012571,CONECTADA,0.64,"29.102933, -111.007014",1,NIVEL 1 (BAJO),,,,
1510,ESCUELAS,JARDIN DE NIÑOS NUEVA CREACION,HERMOSILLO,HERMOSILLO,29.174759,-111.008924,CONECTADA,2.55,"29.151882, -111.006934",1,NIVEL 1 (BAJO),,,,
1511,ESCUELAS,VILLAS DEL PAPA FRANCISCO,HERMOSILLO,EL AZAHAR,28.51065,-111.31062,SIN CONEXION,25.59,"28.317394, -111.4527777",0,NIVEL 3 (ALTO),,,,
1512,ESCUELAS,JOSE VASCONCELOS,HERMOSILLO,LA VICTORIA,29.122222,-110.889167,CONECTADA,7.97,"29.06939286, -110.944628",1,NIVEL 1 (BAJO),,,,
1513,ESCUELAS,DIEGO RIVERA,HERMOSILLO,MOLINO DE CAMOU (SAN ISIDRO),29.200556,-110.765833,SIN CONEXION,2.06,"29.196339, -110.7865361",0,NIVEL 3 (ALTO),,,,
1514,ESCUELAS,PROF. CARLOS ESPINOZA MUÑOZ,HERMOSILLO,HERMOSILLO,29.087449,-111.049328,CONECTADA,2.17,"29.09499722, -111.0287889",1,NIVEL 1 (BAJO),,,,
1517,ESCUELAS,TIERRA Y LIBERTAD,HERMOSILLO,HERMOSILLO,29.041607,-110.967269,CONECTADA,2.74,"29.064011, -110.955496",1,NIVEL 1 (BAJO),,,,
1518,ESCUELAS,ENRIQUE LAUBSCHER,HERMOSILLO,HERMOSILLO,29.084252,-110.93795,CONECTADA,1.78,"29.06939286, -110.944628",1,NIVEL 1 (BAJO),,,,
1519,ESCUELAS,JIAPSI,HERMOSILLO,HERMOSILLO,29.049642,-110.964374,CONECTADA,1.82,"29.064011, -110.955496",1,NIVEL 1 (BAJO),,,,
1520,ESCUELAS,TUTULI ILI USI,HERMOSILLO,HERMOSILLO,29.081914,-110.924869,CONECTADA,2.37,"29.06939286, -110.944628",1,NIVEL 1 (BAJO),,,,
1521,ESCUELAS,OLIN YOLISTLI,HERMOSILLO,HERMOSILLO,29.079062,-110.943309,CONECTADA,1.08,"29.06939286, -110.944628",1,NIVEL 1 (BAJO),,,,
1522,ESCUELAS,ZIX QUISIIL,HERMOSILLO,HERMOSILLO,29.12851,-110.98511,CONECTADA,1.68,"29.14361389, -110.9862722",1,NIVEL 1 (BAJO),,,,
1523,ESCUELAS,ARCO IRIS,HERMOSILLO,HERMOSILLO,29.100106,-111.003152,CONECTADA,0.49,"29.102933, -111.007014",1,NIVEL 1 (BAJO),,,,
1525,ESCUELAS,CARMEN RAMOS DEL RIO,HERMOSILLO,HERMOSILLO,29.108863,-111.006136,CONECTADA,0.66,"29.102933, -111.007014",1,NIVEL 1 (BAJO),,,,
1526,ESCUELAS,MARTIRES DE CANANEA,HERMOSILLO,HERMOSILLO,29.125723,-110.993205,CONECTADA,1.73,"29.11026111, -110.9913861",1,NIVEL 1 (BAJO),,,,
1527,ESCUELAS,ECOS INFANTILES,HERMOSILLO,HERMOSILLO,29.120929,-110.982986,CONECTADA,1.44,"29.11026111, -110.9913861",1,NIVEL 1 (BAJO),,,,
1530,ESCUELAS,FRAY BARTOLOME DE LAS CASAS,HERMOSILLO,MESA DEL SERI,29.11,-110.836111,CONECTADA,10.74,"29.196339, -110.7865361",1,NIVEL 1 (BAJO),,,,
1531,ESCUELAS,ANTON MAKARENKO,HERMOSILLO,HERMOSILLO,29.116406,-110.977942,CONECTADA,1.47,"29.11026111, -110.9913861",1,NIVEL 1 (BAJO),,,,
1532,ESCUELAS,ALBERTO GUTIERREZ,HERMOSILLO,HERMOSILLO,29.082039,-110.958152,CONECTADA,0.64,"29.07631845, -110.9570658",1,NIVEL 1 (BAJO),,,,
1533,ESCUELAS,BERNARDINO DE SAHAGUN,HERMOSILLO,HERMOSILLO,29.077471,-110.926711,CONECTADA,1.96,"29.06939286, -110.944628",1,NIVEL 1 (BAJO),,,,
1534,ESCUELAS,RAFAEL MENESES ORTIZ,HERMOSILLO,HERMOSILLO,29.118872,-110.994512,CONECTADA,1,"29.11026111, -110.9913861",1,NIVEL 1 (BAJO),,,,
1535,ESCUELAS,INSURGENTES,HERMOSILLO,HERMOSILLO,29.136522,-110.966316,CONECTADA,2.09,"29.14361389, -110.9862722",1,NIVEL 1 (BAJO),,,,
1536,ESCUELAS,FRANCISCO JAVIER CLAVIJERO,HERMOSILLO,HERMOSILLO,29.116154,-111.011302,CONECTADA,1.53,"29.102933, -111.007014",1,NIVEL 1 (BAJO),,,,
1538,ESCUELAS,HERIBERTO AJA OLGUIN,HERMOSILLO,HERMOSILLO,29.131921,-110.955131,CONECTADA,3.29,"29.14361389, -110.9862722",1,NIVEL 1 (BAJO),,,,
1539,ESCUELAS,JOSE S HEALY,HERMOSILLO,HERMOSILLO,29.027458,-110.950707,CONECTADA,1.87,"29.037639, -110.935456",1,NIVEL 1 (BAJO),,,,
1540,ESCUELAS,USI KARY,HERMOSILLO,HERMOSILLO,29.036786,-110.949085,CONECTADA,1.33,"29.037639, -110.935456",1,NIVEL 1 (BAJO),,,,
1541,ESCUELAS,TLANEXTLI,HERMOSILLO,HERMOSILLO,29.131241,-110.996526,CONECTADA,1.7,"29.14361389, -110.9862722",1,NIVEL 1 (BAJO),,,,
1542,ESCUELAS,ROBERT OWEN,HERMOSILLO,HERMOSILLO,29.137941,-110.984703,CONECTADA,0.65,"29.14361389, -110.9862722",0,NIVEL 2 (MEDIO),,,,
1543,ESCUELAS,EMILIANA DE ZUBELDIA,HERMOSILLO,HERMOSILLO,29.118011,-110.989748,CONECTADA,0.88,"29.11026111, -110.9913861",1,NIVEL 1 (BAJO),,,,
1545,ESCUELAS,LUIS GARRIDO,HERMOSILLO,ALEJANDRO CARRILLO MARCOR,28.913889,-111.334167,SIN CONEXION,8.1,"28.85721389, -111.3863694",0,NIVEL 3 (ALTO),,,,
1546,ESCUELAS,FERNANDO CAMARGO VALDEZ,HERMOSILLO,ZAMORA,29.260833,-110.886667,CONECTADA,5.67,"29.27303, -110.94341",1,NIVEL 1 (BAJO),,,,
1547,ESCUELAS,ANDRES QUINTANA ROO,HERMOSILLO,HERMOSILLO,29.058882,-110.978498,CONECTADA,2.11,"29.06763827, -110.9592655",1,NIVEL 1 (BAJO),,,,
1548,ESCUELAS,EVANGELINA PAREDES PESQUEIRA,HERMOSILLO,HERMOSILLO,29.052646,-110.984014,CONECTADA,2.93,"29.06763827, -110.9592655",1,NIVEL 1 (BAJO),,,,
1550,ESCUELAS,DR. FEDERICO SOTELO,HERMOSILLO,HERMOSILLO,29.11895,-111.020791,CONECTADA,2.23,"29.102933, -111.007014",1,NIVEL 1 (BAJO),,,,
1551,ESCUELAS,MISIONEROS,HERMOSILLO,HERMOSILLO,29.119604,-111.001103,CONECTADA,1.35,"29.10935986, -110.9936158",1,NIVEL 1 (BAJO),,,,
1910,ESCUELAS,NUEVA CREACION SECUNDARIA NIÑOS MIGRANTES,OPODEPE,MERESICHIC,30.029727,-110.675267,SIN CONEXION,12.53,"29.925443, -110.625861",0,NIVEL 3 (ALTO),,,,
1552,ESCUELAS,INDEPENDENCIA,HERMOSILLO,LA VICTORIA,29.122222,-110.889167,CONECTADA,7.97,"29.06939286, -110.944628",1,NIVEL 1 (BAJO),,,,
1553,ESCUELAS,ALEXANDER STUART NEILL,HERMOSILLO,HERMOSILLO,29.033294,-110.971142,CONECTADA,3.5,"29.037639, -110.935456",1,NIVEL 1 (BAJO),,,,
1555,ESCUELAS,PORFIRIO PARRA,HERMOSILLO,HERMOSILLO,29.025117,-110.942304,CONECTADA,1.54,"29.037639, -110.935456",1,NIVEL 1 (BAJO),,,,
1556,ESCUELAS,MANUEL GUTIERREZ NAJERA,HERMOSILLO,HERMOSILLO,29.140648,-110.992823,CONECTADA,0.72,"29.14361389, -110.9862722",1,NIVEL 1 (BAJO),,,,
1557,ESCUELAS,DESERET,HERMOSILLO,HERMOSILLO,29.126561,-111.007974,CONECTADA,2.37,"29.10935986, -110.9936158",1,NIVEL 1 (BAJO),,,,
1558,ESCUELAS,AMY AMELIA RESENDEZ TORREZ,HERMOSILLO,HERMOSILLO,29.143454,-110.973543,CONECTADA,1.24,"29.14361389, -110.9862722",1,NIVEL 1 (BAJO),,,,
1559,ESCUELAS,DIANA LAURA R DE COLOSIO,HERMOSILLO,HERMOSILLO,29.135583,-110.991826,CONECTADA,1.04,"29.14361389, -110.9862722",1,NIVEL 1 (BAJO),,,,
1560,ESCUELAS,JOSE SOSA CHAVEZ,HERMOSILLO,HERMOSILLO,29.033602,-110.990258,CONECTADA,4.78,"29.064011, -110.955496",1,NIVEL 1 (BAJO),,,,
1561,ESCUELAS,CARLOS RODRIGO ORTIZ,HERMOSILLO,HERMOSILLO,29.031033,-110.947359,CONECTADA,1.37,"29.037639, -110.935456",1,NIVEL 1 (BAJO),,,,
1562,ESCUELAS,PROF. RAMON G. BONFIL,HERMOSILLO,HERMOSILLO,29.020804,-110.965336,CONECTADA,3.2,"29.008651, -110.935527",1,NIVEL 1 (BAJO),,,,
1563,ESCUELAS,ENRIQUE QUIJADA,HERMOSILLO,HERMOSILLO,29.003091,-110.928694,CONECTADA,0.91,"29.008651, -110.935527",1,NIVEL 1 (BAJO),,,,
1564,ESCUELAS,JUAN FRANCISCO MEZA GALAVIZ,HERMOSILLO,HERMOSILLO,29.150298,-110.988934,CONECTADA,0.79,"29.14361389, -110.9862722",1,NIVEL 1 (BAJO),,,,
1565,ESCUELAS,SYLVIA MUNGUIA LLANES,HERMOSILLO,HERMOSILLO,29.149131,-110.973057,CONECTADA,1.42,"29.14361389, -110.9862722",1,NIVEL 1 (BAJO),,,,
1566,ESCUELAS,SOLEDAD LEYVA MUNGUIA,HERMOSILLO,MIGUEL ALEMAN (LA DOCE),28.845429,-111.500442,CONECTADA,1.07,"28.84294167, -111.4898444",0,NIVEL 2 (MEDIO),,,,
1568,ESCUELAS,MARTIN LUIS GUZMAN,HERMOSILLO,HERMOSILLO,29.103408,-110.921283,CONECTADA,4.41,"29.06939286, -110.944628",1,NIVEL 1 (BAJO),,,,
1569,ESCUELAS,ARMIDA DE LA VARA Y ROBLES,HERMOSILLO,HERMOSILLO,29.121827,-111.027619,CONECTADA,2.9,"29.102933, -111.007014",1,NIVEL 1 (BAJO),,,,
1570,ESCUELAS,PLATON,HERMOSILLO,HERMOSILLO,29.042336,-110.942789,CONECTADA,0.88,"29.037639, -110.935456",1,NIVEL 1 (BAJO),,,,
1571,ESCUELAS,MARIA ZAMORA DE BACAME,HERMOSILLO,EL ALAMITO BUENAVISTA (EL TRONCONAL),29.176111,-110.852222,CONECTADA,6.76,"29.196339, -110.7865361",1,NIVEL 1 (BAJO),,,,
1572,ESCUELAS,JOSE ALBERTO HEALY NORIEGA,HERMOSILLO,HERMOSILLO,29.149791,-110.984341,CONECTADA,0.71,"29.14361389, -110.9862722",1,NIVEL 1 (BAJO),,,,
1573,ESCUELAS,OCTAVIO PAZ,HERMOSILLO,HERMOSILLO,29.146436,-111.000022,CONECTADA,0.9,"29.151882, -111.006934",1,NIVEL 1 (BAJO),,,,
1574,ESCUELAS,ADOLFO LOPEZ MATEOS,HERMOSILLO,HERMOSILLO,29.030496,-110.980686,CONECTADA,4.46,"29.064011, -110.955496",1,NIVEL 1 (BAJO),,,,
1575,ESCUELAS,LORETO ENCINAS DE AVILES,HERMOSILLO,HERMOSILLO,29.001812,-110.93533,CONECTADA,0.76,"29.008651, -110.935527",1,NIVEL 1 (BAJO),,,,
1576,ESCUELAS,JESUS PERALTA PERALTA,HERMOSILLO,HERMOSILLO,29.111245,-111.019786,CONECTADA,1.55,"29.102933, -111.007014",1,NIVEL 1 (BAJO),,,,
1577,ESCUELAS,AMELIA GAMEZ ORTIZ,HERMOSILLO,HERMOSILLO,29.148037,-110.96725,CONECTADA,1.91,"29.14361389, -110.9862722",1,NIVEL 1 (BAJO),,,,
1578,ESCUELAS,BERNARDO RIVERA RODRIGUEZ,HERMOSILLO,HERMOSILLO,29.15241,-110.976116,CONECTADA,1.39,"29.14361389, -110.9862722",1,NIVEL 1 (BAJO),,,,
1579,ESCUELAS,INFANTES DEL FUTURO,HERMOSILLO,HERMOSILLO,29.130009,-111.019109,CONECTADA,2.7,"29.151882, -111.006934",1,NIVEL 1 (BAJO),,,,
1580,ESCUELAS,MARGARITA GOMEZ PALACIO MUÑOZ,HERMOSILLO,HERMOSILLO,29.156788,-111.013418,CONECTADA,0.83,"29.151882, -111.006934",1,NIVEL 1 (BAJO),,,,
1581,ESCUELAS,JOSEFINA SORIA LARREA,HERMOSILLO,HERMOSILLO,29.009321,-110.944626,CONECTADA,0.89,"29.008651, -110.935527",1,NIVEL 1 (BAJO),,,,
1582,ESCUELAS,MARTHA BRACHO TORRES,HERMOSILLO,HERMOSILLO,29.065352,-110.98774,CONECTADA,2.78,"29.06763827, -110.9592655",1,NIVEL 1 (BAJO),,,,
1583,ESCUELAS,MANUEL MORENO ESTRELLA,HERMOSILLO,HERMOSILLO,29.04732,-110.940127,CONECTADA,0.45,"29.051335, -110.939713",1,NIVEL 1 (BAJO),,,,
1584,ESCUELAS,HELIO CARLOS AGANZA MORENO,HERMOSILLO,HERMOSILLO,29.158239,-111.014982,CONECTADA,1.05,"29.151882, -111.006934",0,NIVEL 2 (MEDIO),,,,
1585,ESCUELAS,ANA ALCARAZ BARRETO,HERMOSILLO,MIGUEL ALEMAN (LA DOCE),28.84253,-111.47189,SIN CONEXION,1.67,"28.84228, -111.48905",0,NIVEL 3 (ALTO),,,,
1586,ESCUELAS,TERESA SANTACRUZ DORAME,HERMOSILLO,HERMOSILLO,29.167477,-111.020784,CONECTADA,2.19,"29.151882, -111.006934",1,NIVEL 1 (BAJO),,,,
1587,ESCUELAS,MARIA LUISA REAL DUARTE,HERMOSILLO,HERMOSILLO,29.117943,-111.029505,CONECTADA,2.55,"29.09499722, -111.0287889",1,NIVEL 1 (BAJO),,,,
1911,ESCUELAS,NUEVA CREACION SECUNDARIA NIÑOS MIGRANTES,HERMOSILLO,LOS POCITOS,28.572118,-111.395282,SIN CONEXION,28.88,"28.317394, -111.4527777",0,NIVEL 3 (ALTO),,,,
1588,ESCUELAS,GILBERTO ESCOBOSA GAMEZ,HERMOSILLO,HERMOSILLO,29.015982,-110.967591,CONECTADA,3.22,"29.008651, -110.935527",1,NIVEL 1 (BAJO),,,,
1589,ESCUELAS,NUEVA CREACION PRIMARIA NI¤OS MIGRANTES,HERMOSILLO,SANTA MONICA,28.744235,-111.454681,SIN CONEXION,11.4,"28.84228, -111.48905",0,NIVEL 3 (ALTO),,,,
1590,ESCUELAS,ROSALIA MORALES DUARTE,HERMOSILLO,HERMOSILLO,29.121887,-111.013164,CONECTADA,2.19,"29.102933, -111.007014",1,NIVEL 1 (BAJO),,,,
1591,ESCUELAS,MARIA DE LA LUZ RESENDEZ TORRES,HERMOSILLO,EL CHOYUDO (LOS JAPONESES),28.322222,-111.452778,SIN CONEXION,0.54,"28.317394, -111.4527777",0,NIVEL 3 (ALTO),,,,
1592,ESCUELAS,MIGUEL ANGEL SALIDO ESQUER,HERMOSILLO,HERMOSILLO,29.009321,-110.944626,CONECTADA,0.89,"29.008651, -110.935527",1,NIVEL 1 (BAJO),,,,
1593,ESCUELAS,JUANA ACUÑA GAMEZ,HERMOSILLO,HERMOSILLO,29.16305,-111.00192,CONECTADA,1.33,"29.151882, -111.006934",1,NIVEL 1 (BAJO),,,,
1594,ESCUELAS,EMERENCIANA RUIZ DUARTE,HERMOSILLO,MIGUEL ALEMAN (LA DOCE),28.840386,-111.477362,SIN CONEXION,1.16,"28.84228, -111.48905",0,NIVEL 3 (ALTO),,,,
1595,ESCUELAS,MARTIN GUADALUPE MOROYOQUI COSME,HERMOSILLO,HERMOSILLO,29.126363,-111.043145,CONECTADA,3.76,"29.09499722, -111.0287889",1,NIVEL 1 (BAJO),,,,
1596,ESCUELAS,ELISA GONZALEZ FAVELA,HERMOSILLO,HERMOSILLO,29.155544,-111.001403,CONECTADA,0.67,"29.151882, -111.006934",1,NIVEL 1 (BAJO),,,,
1597,ESCUELAS,MARIA CRISTINA LUGO CASTRO,HERMOSILLO,HERMOSILLO,29.12388,-111.03681,CONECTADA,3.3,"29.09499722, -111.0287889",1,NIVEL 1 (BAJO),,,,
1598,ESCUELAS,ANA PELEGRIN,HERMOSILLO,HERMOSILLO,29.057479,-111.025265,CONECTADA,2.33,"29.06376, -111.048102",1,NIVEL 1 (BAJO),,,,
1599,ESCUELAS,NORBERTO SOTELO CRUZ,HERMOSILLO,HERMOSILLO,29.098889,-110.954167,CONECTADA,2.22,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
1600,ESCUELAS,JARDIN DE NIÑOS NUEVA CREACION,HERMOSILLO,HERMOSILLO,29.046964,-111.006755,CONECTADA,4.43,"29.06376, -111.048102",1,NIVEL 1 (BAJO),,,,
1601,ESCUELAS,JARDIN DE NIÑOS NUEVA CREACION CALIFORNIA,HERMOSILLO,HERMOSILLO,29.120991,-111.051804,CONECTADA,3.65,"29.09499722, -111.0287889",1,NIVEL 1 (BAJO),,,,
1602,ESCUELAS,MARIA DE LA LUZ VENEGAS VEGA,HERMOSILLO,HERMOSILLO,28.999889,-110.965333,CONECTADA,3.06,"29.008651, -110.935527",1,NIVEL 1 (BAJO),,,,
1604,ESCUELAS,EDUARDO ALMADA MONTES,HUATABAMPO,FRANCISCO SARABIA,26.514722,-109.105833,SIN CONEXION,0.72,"26.508286, -109.104936",0,NIVEL 3 (ALTO),,,,
1605,ESCUELAS,ESCUELA SECUNDARIA TECNICA NUM. 48,CAJEME,PUEBLO YAQUI,27.351513,-110.038187,CONECTADA,0.09,"27.35232762, -110.0380822",0,NIVEL 2 (MEDIO),,,,
1606,ESCUELAS,GILDARDO MENDOZA ALCANTAR,FRONTERAS,ESQUEDA,30.730409,-109.588008,CONECTADA,18.36,"30.894625, -109.568311",0,NIVEL 2 (MEDIO),,,,
1912,ESCUELAS,CENTRO DE DESARROLLO INFANTIL DEL GOBIERNO DEL ESTADO NUM. 1,HERMOSILLO,HERMOSILLO,29.077232,-110.963827,SIN CONEXION,0.6,"29.0744732, -110.9584987",0,NIVEL 3 (ALTO),,,,
1607,ESCUELAS,ESCUELA SECUNDARIA TECNICA NUM. 50,HUATABAMPO,LOMA DE ETCHOROPO,26.767243,-109.675856,CONECTADA,8.24,"26.820916667, -109.61855556",0,NIVEL 2 (MEDIO),,,,
1608,ESCUELAS,ESCUELA SECUNDARIA TECNICA NUM. 51,NAVOJOA,TIERRA BLANCA,27.189167,-109.344167,CONECTADA,12.99,"27.083018, -109.289376",1,NIVEL 1 (BAJO),,,,
1609,ESCUELAS,NUEVA CREACION SECUNDARIA NIÑOS MIGRANTES,GUAYMAS,LA ESCONDIDA (GUADALUPE DE GUAYMAS),28.245833,-110.649722,SIN CONEXION,3.79,"28.27353, -110.62722",0,NIVEL 3 (ALTO),,,,
